disease,category,severity,text_chunk,chunk_length
Progressive Endocrine Disease 257,Infectious,Low,"Disease: Progressive Endocrine Disease 257
Description: Progressive Endocrine Disease 257 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",348
Congenital Endocrine Disease 258,Cardiovascular,Moderate,"Disease: Congenital Endocrine Disease 258
Description: Congenital Endocrine Disease 258 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",373
Inflammatory Endocrine Disease 259,Neurology,High,"Disease: Inflammatory Endocrine Disease 259
Description: Inflammatory Endocrine Disease 259 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Clinical Management: ",367
Metabolic Endocrine Disease 260,Endocrine,Critical,"Disease: Metabolic Endocrine Disease 260
Description: Metabolic Endocrine Disease 260 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Clinical Management: ",357
Acute Gastro Disease 261,Respiratory,Low,"Disease: Acute Gastro Disease 261
Description: Acute Gastro Disease 261 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",334
Chronic Gastro Disease 262,GI,Moderate,"Disease: Chronic Gastro Disease 262
Description: Chronic Gastro Disease 262 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",340
Autoimmune Gastro Disease 263,Renal,High,"Disease: Autoimmune Gastro Disease 263
Description: Autoimmune Gastro Disease 263 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",362
Idiopathic Gastro Disease 264,Autoimmune,Critical,"Disease: Idiopathic Gastro Disease 264
Description: Idiopathic Gastro Disease 264 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",351
Primary Gastro Disease 265,Infectious,Low,"Disease: Primary Gastro Disease 265
Description: Primary Gastro Disease 265 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",341
Secondary Gastro Disease 266,Cardiovascular,Moderate,"Disease: Secondary Gastro Disease 266
Description: Secondary Gastro Disease 266 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",356
Progressive Gastro Disease 267,Neurology,High,"Disease: Progressive Gastro Disease 267
Description: Progressive Gastro Disease 267 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",359
Congenital Gastro Disease 268,Endocrine,Critical,"Disease: Congenital Gastro Disease 268
Description: Congenital Gastro Disease 268 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",353
Inflammatory Gastro Disease 269,Respiratory,Low,"Disease: Inflammatory Gastro Disease 269
Description: Inflammatory Gastro Disease 269 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",350
Metabolic Gastro Disease 270,GI,Moderate,"Disease: Metabolic Gastro Disease 270
Description: Metabolic Gastro Disease 270 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Clinical Management: ",351
Acute Dermatologic Disease 271,Renal,High,"Disease: Acute Dermatologic Disease 271
Description: Acute Dermatologic Disease 271 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Clinical Management: ",355
Chronic Dermatologic Disease 272,Autoimmune,Critical,"Disease: Chronic Dermatologic Disease 272
Description: Chronic Dermatologic Disease 272 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",357
Autoimmune Dermatologic Disease 273,Infectious,Low,"Disease: Autoimmune Dermatologic Disease 273
Description: Autoimmune Dermatologic Disease 273 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",359
Idiopathic Dermatologic Disease 274,Cardiovascular,Moderate,"Disease: Idiopathic Dermatologic Disease 274
Description: Idiopathic Dermatologic Disease 274 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",372
Primary Dermatologic Disease 275,Neurology,High,"Disease: Primary Dermatologic Disease 275
Description: Primary Dermatologic Disease 275 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Clinical Management: ",370
Secondary Dermatologic Disease 276,Endocrine,Critical,"Disease: Secondary Dermatologic Disease 276
Description: Secondary Dermatologic Disease 276 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Clinical Management: ",354
Progressive Dermatologic Disease 277,Respiratory,Low,"Disease: Progressive Dermatologic Disease 277
Description: Progressive Dermatologic Disease 277 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",360
Congenital Dermatologic Disease 278,GI,Moderate,"Disease: Congenital Dermatologic Disease 278
Description: Congenital Dermatologic Disease 278 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",365
