Drug,Disease,Dosage,Side_Effects,Contraindications,Drug_Category,General_Precaution,Administration_Route,Population_Group,Risk_Level,Disclaimer
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Take after food,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Take after food,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Take after food,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Take after food,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Take after food,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Take after food,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Take after food,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Take after food,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Monitor symptoms,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Monitor symptoms,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Monitor symptoms,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Monitor symptoms,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Use only basic guidance,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Use only basic guidance,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Use only basic guidance,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Use only basic guidance,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Hydrate adequately,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Hydrate adequately,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Hydrate adequately,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Hydrate adequately,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Hydrate adequately,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Hydrate adequately,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Hydrate adequately,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Hydrate adequately,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Hydrate adequately,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Hydrate adequately,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Hydrate adequately,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Hydrate adequately,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Hydrate adequately,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Hydrate adequately,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Hydrate adequately,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Pediatric,Hydrate adequately,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Hydrate adequately,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Hydrate adequately,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Hydrate adequately,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,General,Hydrate adequately,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Hydrate adequately,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Hydrate adequately,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Hydrate adequately,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult/Pediatric,Hydrate adequately,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Supplement,Adult,Hydrate adequately,Inhalation,Low,Informational only
